reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,content_clean
f7f83c74-7e10-4364-b471-d43ec25f5d85,너무 렉도안걸리고 좋아요ㅎㅎ,5,0,6.4.002,2025-05-10,6.4.002,너무 렉도안걸리고 좋아요
492b84ac-14cc-4ed9-9d6a-832d91ae32bd,재밌고 귀여움,4,0,6.4.002,2025-05-10,6.4.002,재밌고 귀여움
06819d61-4651-49c2-bd44-e079acbe0048,진짜 ㄹㅇ 재밌음..,5,0,6.4.002,2025-05-10,6.4.002,진짜 재밌음..
45ef5019-c7fc-4140-9010-5d06ed580b03,너무최고여서,5,0,6.4.002,2025-05-10,6.4.002,너무최고여서
3377780c-6616-48d8-a5b2-758beb8ac43f,시작할때잼을퍼줘서좋아요,5,0,6.4.002,2025-05-10,6.4.002,시작할때잼을퍼줘서좋아요
d67a9e6e-50f9-4d56-aa46-5cf47edcca00,너무너 재밌게 했어요,5,0,6.4.002,2025-05-10,6.4.002,너무너 재밌게 했어요
739e2259-0caa-4970-9d73-a4c4faeadd65,게임에서 골드치즈쿠키 떴는대 쿠키목록에 않뜸,1,0,6.4.002,2025-05-10,6.4.002,게임에서 골드치즈쿠키 떴는대 쿠키목록에 않뜸
e820dbfc-2b07-41ea-b75d-484fbc4b2fa3,너무 재미있고 확률 대박!!!,5,0,6.4.002,2025-05-10,6.4.002,너무 재미있고 확률 대박!!
68d9203f-56e1-435a-b8d4-7f90d2231e3d,무과금도 즐길 수 있다,5,0,6.4.002,2025-05-10,6.4.002,무과금도 즐길 수 있다
722a11ee-e9d7-407f-8867-4afd0e8556f1,재미있음,5,0,1.6.302,2025-05-10,1.6.302,재미있음
a4cf0042-b6c8-4cbe-9ac3-3c1f480e034d,매일 출석은 못하지만... 재미있게 하고 있습니다!,5,1,6.3.102,2025-05-10,6.3.102,매일 출석은 못하지만.. 재미있게 하고 있습니다!
3c884e8e-4001-4aee-bc71-754e9f0cbbc4,넘 재미있노 이기야,5,0,6.4.002,2025-05-10,6.4.002,넘 재미있노 이기야
e686b192-12a3-49f3-82ea-00bcd87bfa82,엄처우재미있어요,5,0,6.4.002,2025-05-10,6.4.002,엄처우재미있어요
a2ed9e20-50d9-4d91-9d33-9b9c923c65ad,이게임은 정말 최고 입니다 하지만 쿠키를 뽑기앤 현질이 좀 필요한것 같으니 이부분 고려 해주세요,4,0,6.4.005,2025-05-10,6.4.005,이게임은 정말 최고 입니다 하지만 쿠키를 뽑기앤 현질이 좀 필요한것 같으니 이부분 고려 해주세요
7be32c23-33e6-413f-8b78-59d37717ac3b,개재미있음,5,0,6.4.002,2025-05-10,6.4.002,개재미있음
fbb0a381-d650-4466-9ec4-05ec7e4b0205,ㅇㄴ 업데이트 하니까 더 자주 튕기네 진짜 미친 게임,1,1,6.4.002,2025-05-10,6.4.002,업데이트 하니까 더 자주 튕기네 진짜 미친 게임
b9ef1c20-0b1e-4cd3-ad99-5e188463fd8b,완전재미있어요,5,0,6.4.002,2025-05-11,6.4.002,완전재미있어요
a2007f07-8be4-488e-97c6-e846228e3ebe,하다보니 너무 재밌어요,5,0,6.2.105,2025-05-11,6.2.105,하다보니 너무 재밌어요
90dc2e10-b19e-4b15-a64e-ae328c12dfbf,너무 재밌어요 한번 꼭 해보세요!!!,5,0,6.4.002,2025-05-11,6.4.002,너무 재밌어요 한번 꼭 해보세요!!
09444789-84f3-4f21-abc6-22efd03f68c8,제발 이터널슈가 뽑게 해줘요 데브형님들,5,0,6.4.002,2025-05-11,6.4.002,제발 이터널슈가 뽑게 해줘요 데브형님들
35b4d6b6-2fd1-480e-8c02-dde3373e0648,쿠킹덤에서 쿠키를 뽑는 손맛도 있고 보상도 꽤 짭짤하다고 생각합니다,5,1,6.4.002,2025-05-11,6.4.002,쿠킹덤에서 쿠키를 뽑는 손맛도 있고 보상도 꽤 짭짤하다고 생각합니다
1aeffe77-e467-45ef-b9c8-04ade14102a7,"게임이 너무 재미있고 뽑기 확율도 좋고 게임시스템을 보면 지금까지 수천, 수억은 번 게임같습니다. 진짜 각력추천!!!",5,1,6.4.005,2025-05-11,6.4.005,"게임이 너무 재미있고 뽑기 확율도 좋고 게임시스템을 보면 지금까지 수천, 수억은 번 게임같습니다. 진짜 각력추천!!"
357e3535-8fcd-4275-8af3-c89729870d91,한번만해도너무재밌어서 못멈출거같다.,5,1,6.4.002,2025-05-11,6.4.002,한번만해도너무재밌어서 못멈출거같다.
4ee9a176-8b42-4524-acc0-b1737be0e27a,너무 재미가 있고 쿠키얻는 맛으로 게임하고 있어요,5,2,6.4.002,2025-05-11,6.4.002,너무 재미가 있고 쿠키얻는 맛으로 게임하고 있어요
cbdfbbb6-0a45-4828-ba8f-da34d8d8a067,너무재미있어요,5,1,6.4.002,2025-05-11,6.4.002,너무재미있어요
1f258f1e-3091-4cbd-9de1-458693e2954a,쿠키런 킹덤 너무 재밌어요,5,0,6.4.002,2025-05-11,6.4.002,쿠키런 킹덤 너무 재밌어요
ad893100-a5cb-4f94-b9b2-0a9b96e15139,골드치즈쿠키를 뽑았는데 게임상 반영이 안된것같습니다.,3,2,6.4.002,2025-05-11,6.4.002,골드치즈쿠키를 뽑았는데 게임상 반영이 안된것같습니다.
6c22f223-2da5-44a9-bd1a-3e0e17754351,재미있음,5,0,6.4.002,2025-05-11,,재미있음
bb39ba86-6f20-4b95-b4c4-f190582d4284,넘 재밌고 퀄리티가 너무 대박이에요! 데브 팬 됨!,5,3,6.4.002,2025-05-11,6.4.002,넘 재밌고 퀄리티가 너무 대박이에요! 데브 팬 됨!
94f6b097-efdf-4b56-b610-e3b71f2121d1,골드치츠 쿠키!!!!!!!!!!!!!!,5,1,6.4.002,2025-05-11,6.4.002,골드치츠 쿠키!!
d3fe5019-c068-4781-9371-99cb40eeb68c,갓깸,5,0,6.3.105,2025-05-11,6.3.105,갓깸
736931c0-974f-4bfe-8c22-1dbb388d5067,뉴비들이 시작하기 좋은 갓겜,5,0,6.4.005,2025-05-11,6.4.005,뉴비들이 시작하기 좋은 갓겜
323b044b-1711-4c10-9976-a5e710d3f998,각 캐릭터들의 개성이 뚜렷하고 게임 스토리가 흥미진진하여 즐겁게 게임을 하고 있습니다. 무과금임에도 불구하고 게임 플레이하는데에 있어서 불편함이 없고 부담스럽지 않게 할 수 있습니다.,5,0,6.4.005,2025-05-11,6.4.005,각 캐릭터들의 개성이 뚜렷하고 게임 스토리가 흥미진진하여 즐겁게 게임을 하고 있습니다. 무과금임에도 불구하고 게임 플레이하는데에 있어서 불편함이 없고 부담스럽지 않게 할 수 있습니다.
727e51f2-8694-4ddd-a237-90a57c7c85a0,너무재밌음,5,1,6.4.005,2025-05-11,,너무재밌음
09619680-87ee-48bf-9f37-013389d6c850,쿠키 너는 현재 잘할 수 있습니다,5,0,6.4.005,2025-05-11,,쿠키 너는 현재 잘할 수 있습니다
8afbecd0-d530-4ab8-b58c-0e2f29a80a1b,재밌음,5,0,6.4.005,2025-05-11,6.4.005,재밌음
e1aaf8d6-d025-472f-bc50-6ee60f92cf1e,초반에엄청퍼준다,5,1,6.4.002,2025-05-11,6.4.002,초반에엄청퍼준다
9e399071-02d2-4760-9c80-3b054fda65a4,너무 재밌다,5,0,6.4.002,2025-05-11,6.4.002,너무 재밌다
700ba4c2-868e-41fa-b8b0-4b4bbf883340,너무제미있어요!,5,0,6.4.002,2025-05-11,6.4.002,너무제미있어요!
ad6fd7f2-c2dc-40ec-aea4-eb3f66646f93,쫌 업데이트가 오래걸리지만 충분히 많은 스토리와 많은 캐릭터로 재미있다,4,1,6.3.102,2025-05-11,6.3.102,쫌 업데이트가 오래걸리지만 충분히 많은 스토리와 많은 캐릭터로 재미있다
5101ef3b-cb92-4568-b08a-519031a4d7c3,아기자기하고 키우는 그런 재미에 맛들려서 계속 하게되고 생각나는 게임인 것 같아요.,5,1,6.4.002,2025-05-11,6.4.002,아기자기하고 키우는 그런 재미에 맛들려서 계속 하게되고 생각나는 게임인 것 같아요.
f49b3c21-4740-41ed-8ed2-82b9884fe60f,재밌네,5,0,6.4.002,2025-05-11,,재밌네
48ee852c-12de-46b9-a4bf-e82cf5c4aec9,너무 재미있어요! 운빨중요,5,1,6.4.002,2025-05-11,6.4.002,너무 재미있어요! 운빨중요
32af418c-f5f4-4cf6-a69a-d455c6caaaa8,재미있어요,5,0,6.4.002,2025-05-11,6.4.002,재미있어요
7338709d-50ee-48b7-b23c-61edcfcb317d,완전 꿀잼 강추!!!,5,0,6.4.002,2025-05-11,6.4.002,완전 꿀잼 강추!!
c3b01ad9-b06a-4e08-86ba-30f33a7aad26,good funny,5,0,6.4.002,2025-05-11,6.4.002,good funny
c3618d2a-6a0b-4791-883c-89d9041565d7,첨 하는데 바로 애픽.뜸.ㄷㄷ,5,0,6.4.002,2025-05-11,6.4.002,첨 하는데 바로 애픽.뜸.
f5ca574e-0905-49a7-897f-ec4a4af032fe,쿠키가 넘 안나와ㅠㅠ.,1,1,6.4.002,2025-05-11,6.4.002,쿠키가 넘 안나와.
3e6502e6-5765-460d-b39d-d02b360cbed4,이겜너무좋아요!스토리도굿!그리고보상이랑쿠키가아주좋습니다!,5,1,6.4.002,2025-05-11,6.4.002,이겜너무좋아요!스토리도굿!그리고보상이랑쿠키가아주좋습니다!
43c51d08-02e5-4cef-886a-0a1d421f0eeb,재밌어요,5,0,6.4.002,2025-05-11,,재밌어요
fd40a78c-f90a-454e-8b7a-8a3c69c4f536,용쿠 비스트로 만들어 주세용,5,0,6.4.002,2025-05-11,6.4.002,용쿠 비스트로 만들어 주세용
35c5e391-bf2d-40af-8223-31a8120d4e2e,재밌어요,5,0,6.1.202,2025-05-11,6.1.202,재밌어요
c5646078-65df-4085-bb54-b2f9bfba9123,너무 재밌어요,5,0,6.4.002,2025-05-11,6.4.002,너무 재밌어요
9be2079f-281a-4a22-b2aa-eeffea7c8189,진짜 재밌다,5,1,6.4.002,2025-05-11,6.4.002,진짜 재밌다
84faeb99-8da6-4b2a-87a7-08c1944754ef,"운이 안좋으면 뽑기에서도 비스트같은 좋은 쿠키가 나오지도 않고, 그냥 운만 믿고 뽑으면 좋은게 나온다는 보장도 없어요... 그것때문에 아레나에서도 좋은 쿠키가 없으면 지고, 크리스탈을 모아도 뽑으면 좋은게 안 나오는 바람에 유저간의 차이도 너무 많이 날것같아요... 그리고 가끔 렉이 걸리거나 튕기기도 해서 불편한것같아요...",3,3,6.4.002,2025-05-11,,"운이 안좋으면 뽑기에서도 비스트같은 좋은 쿠키가 나오지도 않고, 그냥 운만 믿고 뽑으면 좋은게 나온다는 보장도 없어요.. 그것때문에 아레나에서도 좋은 쿠키가 없으면 지고, 크리스탈을 모아도 뽑으면 좋은게 안 나오는 바람에 유저간의 차이도 너무 많이 날것같아요.. 그리고 가끔 렉이 걸리거나 튕기기도 해서 불편한것같아요.."
d51334ea-3e1d-496a-97b6-8e396649dd4f,간단하고 다른 게임보다 키우는 맛이 있어요.,5,0,6.4.005,2025-05-11,,간단하고 다른 게임보다 키우는 맛이 있어요.
a1eab100-faa9-488a-aef6-3634adbedab0,많이많이 재밌고 가챠의 맛이 넘 맛있어여!!,5,0,6.4.002,2025-05-12,6.4.002,많이많이 재밌고 가챠의 맛이 넘 맛있어여!!
2218ad0c-71a0-463e-9dac-a625430b686c,ㄹㅇ 이렇게 재밌는겜 오랜만임,5,0,6.4.005,2025-05-12,6.4.005,이렇게 재밌는겜 오랜만임
5947fcde-d361-4510-8932-263d7b44b317,초반의 퍼줘서 좋습니다,5,0,6.4.002,2025-05-12,6.4.002,초반의 퍼줘서 좋습니다
6e465585-25c3-45ce-a0d9-4b30d51ead4a,너무너무재밌어요!!!!!!!,5,0,6.4.005,2025-05-12,6.4.005,너무너무재밌어요!!
d18ab832-6a2b-4bcb-a0f3-b511f26ef0c5,전체적인 게임은 훌륭하지만 쿠폰을 적었지만 되지 얺는다 라는 단점으로 2점이다.,2,1,6.4.002,2025-05-12,6.4.002,전체적인 게임은 훌륭하지만 쿠폰을 적었지만 되지 얺는다 라는 단점으로 2점이다.
8b235718-a65d-4f99-b6a7-dd8891094ebf,이거 진짜 제 최애 게임이에여!!,5,0,6.3.102,2025-05-12,6.3.102,이거 진짜 제 최애 게임이에여!!
43fe0b75-f140-4590-8112-6980104e4752,너무재밌는데 아쉬운점이 왕꾸템을 겹쳐서 설치할 수 있으면 좋겠어요. 눈으로 보기에 한 칸 정도는 비어있는데도 템 자체가 차지하는 공간이 크면 설치가 안되는 게 너무 불편합니다. 허전해서 탈모난 거 보는 기분이에요.,5,3,6.4.002,2025-05-12,6.4.002,너무재밌는데 아쉬운점이 왕꾸템을 겹쳐서 설치할 수 있으면 좋겠어요. 눈으로 보기에 한 칸 정도는 비어있는데도 템 자체가 차지하는 공간이 크면 설치가 안되는 게 너무 불편합니다. 허전해서 탈모난 거 보는 기분이에요.
5fac9d14-f9ec-4056-92a4-17b5434f808e,그냥 재밌어요(시작한지 많이 안됀),5,0,6.4.002,2025-05-12,6.4.002,그냥 재밌어요시작한지 많이 안됀
9f9a70b7-4978-46a8-bd3a-bac83945468d,"진짜 할맛 안납니다.뽑기는 거의 며칠째 좋은것도 안뜨고,뽑기권 열심히 모아서 뽑기 해도 좋은거 하나도 안뜨고 정말 제 노력이 허무합니다.진짜 접을까 매일 생각해요.이터널 슈가 쿠키를 정말 얻고싶어 열심히 뽑기권 모으는데 좋은게 안떠서 할맛 진짜 안납니다",3,2,6.4.002,2025-05-12,6.4.002,"진짜 할맛 안납니다.뽑기는 거의 며칠째 좋은것도 안뜨고,뽑기권 열심히 모아서 뽑기 해도 좋은거 하나도 안뜨고 정말 제 노력이 허무합니다.진짜 접을까 매일 생각해요.이터널 슈가 쿠키를 정말 얻고싶어 열심히 뽑기권 모으는데 좋은게 안떠서 할맛 진짜 안납니다"
3d1a2c20-7131-446e-84ae-a8c149a755ab,재미있어용,5,0,6.4.002,2025-05-12,6.4.002,재미있어용
9d7ddff5-0bfe-4b1b-a130-a99b9f9e4a99,항상너무 재미있고 업데이트도 굿굿 케릭터각마다의 특징도있어서 넘 재밌고 추천하고싶은게임,5,1,6.4.002,2025-05-12,6.4.002,항상너무 재미있고 업데이트도 굿굿 케릭터각마다의 특징도있어서 넘 재밌고 추천하고싶은게임
7944fbb9-eb99-4cb6-9e7a-9e42a6cea261,너무재미있다,5,1,6.4.002,2025-05-12,6.4.002,너무재미있다
377a9091-9dbf-4c67-9470-7dc3ac9bf0c1,겁나 조야요 홍준표 만세,5,0,5.3.202,2025-05-12,5.3.202,겁나 조야요 홍준표 만세
2de85f89-72cc-4892-876d-751a6c8917c9,가끔 개같지만 이만한 게임은 없는,5,0,6.4.002,2025-05-12,6.4.002,가끔 개같지만 이만한 게임은 없는
9e7cebca-6373-4024-85d4-01ea3d341d4e,초월,1,2,6.3.102,2025-05-12,6.3.102,초월
a3573652-4c63-4276-96eb-1ca1134f2009,운빨존망겜,3,2,6.4.002,2025-05-12,6.4.002,운빨존망겜
3f7d458c-1262-4ebb-825d-739df933b6b5,재밌네요. 네 그냥 재밌어요,5,0,6.4.005,2025-05-12,6.4.005,재밌네요. 네 그냥 재밌어요
e45f2d26-ef68-4f88-a3d1-2938a67bae53,이터널 슈가 에쁘네,5,2,6.4.005,2025-05-12,6.4.005,이터널 슈가 에쁘네
6740601a-56b8-4464-a8dc-0ce84d6a4d02,재밌게 하고 있습니다! 근데 쿠키 좋은거 뽑았는데 없어졌어요..,5,1,6.4.002,2025-05-12,6.4.002,재밌게 하고 있습니다! 근데 쿠키 좋은거 뽑았는데 없어졌어요..
e2128f21-9017-4615-be34-5e644eea8744,재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다 이개임 추천함,5,1,6.4.002,2025-05-12,,재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다재미있다 이개임 추천함
7443a72f-08d2-4837-ba30-a9ce368a1521,재밌다,5,0,6.4.002,2025-05-12,6.4.002,재밌다
305d3567-1342-4810-9845-c580a8fdce73,게임을 하는 도중에 자꾸 튕깁니다 저장공간도 넉넉하고 휴대폰 자체도 기기랑 괜찬은데 자꾸 튕기네요 그리고 게속 게임을 하면 휴대폰이 뜨거워져 휴대폰에 이상이 있다고 생각했습니다. 심한 렉 때문에 게임이 어렵고 신규 쿠키가 나올때마다 이벤트를 클리어하는데 어려움이 있습니다.,2,14,6.4.002,2025-05-12,6.4.002,게임을 하는 도중에 자꾸 튕깁니다 저장공간도 넉넉하고 휴대폰 자체도 기기랑 괜찬은데 자꾸 튕기네요 그리고 게속 게임을 하면 휴대폰이 뜨거워져 휴대폰에 이상이 있다고 생각했습니다. 심한 렉 때문에 게임이 어렵고 신규 쿠키가 나올때마다 이벤트를 클리어하는데 어려움이 있습니다.
f5a90b8c-5319-4c14-8b4e-059d8974ddfe,게임은 정말 재미있었어요 근데 휴대폰으로 스킬을 쓰면 렉이 너무 걸려서 좀불편해요,4,1,1.1.52,2025-05-12,1.1.52,게임은 정말 재미있었어요 근데 휴대폰으로 스킬을 쓰면 렉이 너무 걸려서 좀불편해요
08ef426f-2e80-4bbe-864a-965519c51a02,너무 재미있네요,5,0,6.4.002,2025-05-12,6.4.002,너무 재미있네요
1835b59f-48df-41a2-80b3-be4e9285a828,정말 재미있써요요ㅛㅛㅛㅛㅛ^^^^,5,0,6.4.002,2025-05-12,6.4.002,정말 재미있써요요
06fc1e2e-c3c5-4249-a023-f0fefad0ea9e,쿠키런보다 캐릭이 좋고 스토리도 완전 좋고 처음에 새싹프로젝트로 쿠키커터 400개 쉽게 얻을수있고 현질 안해도 좋은것 많이 나와요 그리고 광고도 거의 없고 진심 매일해도 안 질리는데 단점은 와이파이랑 데이터가 많이 나가요ㅜ 그래도 진짜 재미있어요. :->,5,2,5.4.302,2025-05-12,5.4.302,쿠키런보다 캐릭이 좋고 스토리도 완전 좋고 처음에 새싹프로젝트로 쿠키커터 400개 쉽게 얻을수있고 현질 안해도 좋은것 많이 나와요 그리고 광고도 거의 없고 진심 매일해도 안 질리는데 단점은 와이파이랑 데이터가 많이 나가요 그래도 진짜 재미있어요.
d3192641-2a17-4b79-bcbf-0860a37d8aff,쉐밀좀주세요,5,2,6.4.002,2025-05-12,6.4.002,쉐밀좀주세요
a1a0f39f-78a0-4ff2-b85b-e0c116da71e3,한개도주기싫음,3,2,6.4.002,2025-05-12,6.4.002,한개도주기싫음
72200903-68ac-4c85-89bc-c04d8361db12,초반에는 뽑기에서 쿠키들이 잘나오고 월드탐험을 하면서 보상을 얻고 뽑기를 하는 것이 재미있어서 계속하게 되요 쿠키들에 능력과 출석보상도 좋아요! 이벤트를 통해 새로운 탐험을 하게 되어 좋아요! 하다보면 순삭입니다! 너무 재미있어서 지금도 함!!!!!!,5,2,6.4.002,2025-05-12,6.4.002,초반에는 뽑기에서 쿠키들이 잘나오고 월드탐험을 하면서 보상을 얻고 뽑기를 하는 것이 재미있어서 계속하게 되요 쿠키들에 능력과 출석보상도 좋아요! 이벤트를 통해 새로운 탐험을 하게 되어 좋아요! 하다보면 순삭입니다! 너무 재미있어서 지금도 함!!
12ea3304-b165-40df-9c1f-6fe121a37676,굿 좋은게임 입니다 많이이용하세요!!!!,5,0,6.4.002,2025-05-13,6.4.002,굿 좋은게임 입니다 많이이용하세요!!
9a3ba24f-0e07-448a-958e-716c8a173ffa,뽑기도잘대고랙은진짜1도안걸리고게임도좋고진짜만족합니다 라고할뻔,5,2,6.4.002,2025-05-13,6.4.002,뽑기도잘대고랙은진짜1도안걸리고게임도좋고진짜만족합니다 라고할뻔
88824e25-034f-4bba-82e6-2f63430fa61a,데이터 가너무많이드는것빼고는다좋아요,5,0,6.4.002,2025-05-13,6.4.002,데이터 가너무많이드는것빼고는다좋아요
da2765e0-36fb-4cf7-b8ab-29bb9369b974,쿠키런 킹덤이 넘 재미있어요.,5,0,6.4.005,2025-05-13,6.4.005,쿠키런 킹덤이 넘 재미있어요.
68d230b8-d033-45f7-a192-2c2003b21a68,너무재밌고 심플함,5,0,6.4.002,2025-05-13,6.4.002,너무재밌고 심플함
97ba4f5d-6861-4ed6-be76-53d545ba811e,재밌다,5,0,6.4.002,2025-05-13,6.4.002,재밌다
7cd0ca6f-fb22-45ca-ad2d-4dabae6ab93e,이터널 주세요ㅠㅜㅠㅠ,5,0,6.4.002,2025-05-13,6.4.002,이터널 주세요
2ec153da-7594-4380-9ba8-501bc503a056,최고아 갓겜,5,0,6.4.002,2025-05-13,,최고아 갓겜
9e38b351-5e0a-42c5-9af1-d1002db20474,아주 신기하고 아주 재미있는 게임입니다 많이 추천합니다,5,1,6.4.002,2025-05-13,6.4.002,아주 신기하고 아주 재미있는 게임입니다 많이 추천합니다
a8becb32-f546-4568-95bd-284cfdaad4f2,"제가 어지간하면 이런 글 안남기는데 불꽃정령 너프 필요합니다. 전투력 차이 150만에 보물까지 딸리는, 불꽃정령 만렙찍지도 않은 상대한테 지네요^^ 진심 너프 꼭 해주시길",3,0,6.4.002,2025-05-13,6.4.002,"제가 어지간하면 이런 글 안남기는데 불꽃정령 너프 필요합니다. 전투력 차이 150만에 보물까지 딸리는, 불꽃정령 만렙찍지도 않은 상대한테 지네요 진심 너프 꼭 해주시길"
ad07c6e9-51e1-4949-9b8d-bee0aae41fc0,너무재미있어요,5,0,6.4.002,2025-05-13,6.4.002,너무재미있어요
737c4b2e-4bb1-47de-b89e-024ba2682769,4년전부터 사전예약부터 시작한 인간 입니다. 너무 재밌네요 쿠키워즈를 이어줄 게임일 것 같으니 잘부탁드립니다,5,2,6.4.002,2025-05-14,6.4.002,4년전부터 사전예약부터 시작한 인간 입니다. 너무 재밌네요 쿠키워즈를 이어줄 게임일 것 같으니 잘부탁드립니다
f9a6bcd1-2179-4079-9232-aa91a4443694,쉐밀이 너무 사기에요 조금만 너프 가능할까요?,5,1,6.4.002,2025-05-14,6.4.002,쉐밀이 너무 사기에요 조금만 너프 가능할까요?
0b88d174-2692-4c70-b377-8d2e685dc3e6,너무좋은데요.. 제발 블사랑 캔플이 스킨 내주세요!!,5,0,6.4.002,2025-05-14,6.4.002,너무좋은데요.. 제발 블사랑 캔플이 스킨 내주세요!!
844ceca9-69a0-4fa4-8293-8a5cfbfaff46,너무 재미있네요,5,2,6.4.002,2025-05-14,6.4.002,너무 재미있네요
36be839a-c041-4cbc-bd7e-c03796225ef8,재밌음,5,2,6.4.002,2025-05-14,6.4.002,재밌음
891d523e-c971-494b-80fd-4bba873da2d5,쿠킹덤 7일차 리세마라 없이 3비스트 얻었습니다 갓겜인정,5,0,6.4.105,2025-05-14,6.4.105,쿠킹덤 7일차 리세마라 없이 3비스트 얻었습니다 갓겜인정
3eb3efc0-d480-4e9d-9d9b-1eaecef1a51b,재미있는 데 저 이터널슈가 쿠키 출시 된다음 계속 튕겨서 못하고 있어요,3,1,6.4.102,2025-05-14,6.4.102,재미있는 데 저 이터널슈가 쿠키 출시 된다음 계속 튕겨서 못하고 있어요
2d22cbf1-a74d-4b14-8d29-78f15e3319a9,진짜 PD바뀌고 발전 되었고 확률도 높아서 낫 배드 완전 퀄리티 높고 수정도 그때그때가는 겜이라 완전추천추천! 초음에 신규 유저한테 주는 보상도 최고! 별 5점도 적다고 생각 되는 겜!,5,0,6.4.102,2025-05-14,,진짜 PD바뀌고 발전 되었고 확률도 높아서 낫 배드 완전 퀄리티 높고 수정도 그때그때가는 겜이라 완전추천추천! 초음에 신규 유저한테 주는 보상도 최고! 별 5점도 적다고 생각 되는 겜!
4db1b9b3-ed46-439b-8aaa-7eff6f1b2230,재미있고 쿠키들이 예쁘고 멋있어서 전투할 맛 납니다,5,0,6.3.102,2025-05-14,6.3.102,재미있고 쿠키들이 예쁘고 멋있어서 전투할 맛 납니다
cd617623-fed8-4578-9d71-7b598fd98a72,와~~~ 뽁끼 많이 했는데 쓰레기 놔온거 실화임? 이건 나락 겜임 님들 절~~~~~~~~대 다음바찌마삼 (찐으로 화가났음...),1,1,6.4.102,2025-05-14,6.4.102,와~~ 뽁끼 많이 했는데 쓰레기 놔온거 실화임? 이건 나락 겜임 님들 절~~대 다음바찌마삼 찐으로 화가났음..
58f02141-ed9d-42a3-bed9-cb6e724d9732,완전 초창기때부터 한 유저로써 말해보자면 재밌고요 재밌습니다. 예. 스토리도 개연성 굿.,5,3,6.4.002,2025-05-14,6.4.002,완전 초창기때부터 한 유저로써 말해보자면 재밌고요 재밌습니다. 예. 스토리도 개연성 굿.
08b3a8fa-c621-436b-bc91-9b3d235b45c3,넘 재밌어용,5,0,6.4.002,2025-05-14,6.4.002,넘 재밌어용
9209670d-acce-4b87-b3a6-726111eb3bec,"게임의 전반적인 시스템과 컨텐츠는 좋지만, 모험(메인 스토리)을 할때, 다음으로 가기를 누르면 덱 구성하는 로비? 같은 창이 나와서 버튼을 한번 더 눌러야 하는게 아쉽네요. 그래도 게임은 재밌습니다.",5,97,6.4.102,2025-05-14,6.4.102,"게임의 전반적인 시스템과 컨텐츠는 좋지만, 모험메인 스토리을 할때, 다음으로 가기를 누르면 덱 구성하는 로비? 같은 창이 나와서 버튼을 한번 더 눌러야 하는게 아쉽네요. 그래도 게임은 재밌습니다."
14564d47-dee2-4a8c-8033-09cc08149e6d,최근 보석을20만개 가까이 썼는데 이게말이됩니까? 비스트쿠키 하나를 못뽑았네요,1,4,6.4.102,2025-05-14,6.4.102,최근 보석을20만개 가까이 썼는데 이게말이됩니까? 비스트쿠키 하나를 못뽑았네요
770665fb-d317-4fc4-9d71-29af2dd6abbd,너무좋다.,4,0,6.4.002,2025-05-14,6.4.002,너무좋다.
f4f44806-a9da-40d9-995f-d8b0ecc6c61d,꿀잼이에요!! 제가 딱 좋아하는 스타일에 겜 입니다!!,5,1,6.4.002,2025-05-14,6.4.002,꿀잼이에요!! 제가 딱 좋아하는 스타일에 겜 입니다!!
